Number of Features : 384
Feature No. 0
8
-2866,-398
-2888,-361
-2811,-314
-2815,-307
-2839,-320
-2841,-316
-2817,-303
-2827,-285
-2832,-288
-2829,-293
-2836,-296
-2837,-294
-2833,-291
-2837,-283
-2843,-286
-2844,-284
-2836,-279
-2833,-284
-2830,-282
-2847,-251
-2870,-265
-2875,-259
-2850,-245
-2854,-237
-2451,2
-2562,188
-2641,141
-2649,153
-2647,156
-2647,156
-2649,157
-2651,156
-3005,-53
-3115,-35
-3197,106
-2955,250
-2955,253
-2957,251
-2965,264
-2505,537
-2291,176
-2275,185
-2272,180
-2288,172
-2242,99
-2165,143
-2173,157
-2245,116
-2265,148
-1726,468
-1692,413
-1682,408
-1649,426
-1681,478
-1672,484
-1638,426
-1636,426
-1636,426
-1636,428
-1649,451
-1646,451
-1649,456
-1645,457
-1644,455
-1643,457
-1644,462
-1634,467
-1636,471
-1633,473
-1647,498
-1656,493
-1660,500
-1662,501
-1662,503
-1662,505
-1660,506
-1658,504
-1658,504
-1657,501
-1654,497
-1645,503
-1647,507
-1647,508
-1649,509
-1649,510
-1649,513
-1647,513
-1647,513
-1645,511
-1646,509
-1640,502
-1645,500
-1629,476
-1615,486
-1607,482
-1602,484
-1582,471
-1582,468
-1577,468
-1577,470
-1575,472
-1573,481
-1573,483
-1575,485
-1580,492
-1577,493
-1577,495
-1580,500
-1580,502
-1577,503
-1575,506
-1566,509
-1564,524
-1565,524
-1566,526
-1565,528
-1582,551
-1584,550
-1585,552
-1589,550
-1588,549
-1591,547
-1591,548
-1595,545
-1594,544
-1598,542
-1601,545
-1598,548
-1597,547
-1579,559
-1577,556
-1581,553
-1564,530
-1561,530
-1559,530
-1557,528
-1559,526
-1553,518
-1550,518
-1545,517
-1543,518
-1539,519
-1539,521
-1537,522
-1537,524
-1539,527
-1539,528
-1528,536
-1526,538
-1525,538
-1517,535
-1500,549
-1496,552
-1494,555
-1492,558
-1482,567
-1471,575
-1463,581
-1453,587
-1476,621
-1494,616
-1499,614
-1500,616
-1503,614
-1505,616
-1494,623
-1493,621
-1496,619
-1496,617
-1478,622
-1478,625
-1467,632
-1466,631
-1476,624
-1469,615
-1469,616
-1467,615
-1469,614
-1451,588
-1442,596
-1441,598
-1442,600
-1442,601
-1442,603
-1445,605
-1445,609
-1445,613
-1447,615
-1447,616
-1445,618
-1400,654
-1382,670
-1336,717
-1330,722
-1328,722
-1303,742
-1292,736
-1289,721
-1293,701
-1294,696
-1288,698
-1285,692
-1290,691
-1254,657
-1260,650
-1262,648
-1260,646
-1228,616
-1206,635
-1199,642
-1186,647
-1183,649
-1171,651
-1166,649
-1166,646
-1165,644
-1155,645
-1146,644
-1146,646
-1141,646
-1141,643
-1139,639
-1126,648
-1092,600
-1092,599
-1090,599
-1089,598
-1070,598
-1070,646
-1074,648
-1076,649
-1076,651
-1082,651
-1083,654
-1085,654
-1088,657
-1090,660
-1090,662
-1089,665
-1088,666
-1090,669
-1093,671
-1095,675
-1096,676
-1097,679
-1099,679
-1101,681
-1103,682
-1105,682
-1105,685
-1108,682
-1110,682
-1115,684
-1116,685
-1122,688
-1125,691
-1125,693
-1123,710
-1121,712
-1117,716
-1112,718
-1108,720
-1103,720
-1092,718
-1092,721
-1091,721
-1089,721
-1089,731
-1087,731
-1083,730
-1078,726
-1067,725
-1067,848
-1108,836
-1119,833
-1129,832
-1134,830
-1143,824
-1148,824
-1155,823
-1160,823
-1165,822
-1169,820
-1170,817
-1173,817
-1177,817
-1179,818
-1184,820
-1193,819
-1197,819
-1202,824
-1205,826
-1212,823
-1215,822
-1221,815
-1225,815
-1231,816
-1235,820
-1238,823
-1242,822
-1247,825
-1251,833
-1250,838
-1247,849
-1241,856
-1232,864
-1206,886
-1197,896
-1192,901
-1184,908
-1179,911
-1177,913
-1175,917
-1175,920
-1175,925
-1170,934
-1164,946
-1154,958
-1145,967
-1139,973
-1133,973
-1130,975
-1124,973
-1116,982
-1120,983
-1120,986
-1118,989
-1116,991
-1115,996
-1116,997
-1116,1000
-1115,1002
-1112,1001
-1107,996
-1106,992
-1097,986
-1097,982
-1102,980
-1109,982
-1111,985
-1113,982
-1116,982
-1124,973
-1123,969
-1128,966
-1131,965
-1132,961
-1132,958
-1129,953
-1122,950
-1112,949
-1103,952
-1094,958
-1085,965
-1076,971
-1071,977
-1068,982
-1068,987
-1066,991
-1077,996
-1078,995
-1080,995
-1082,996
-1086,998
-1088,997
-1091,998
-1093,1002
-1093,1008
-1090,1012
-1084,1015
-1080,1018
-1076,1023
-1070,1027
-1067,1026
-1062,1024
-1060,1022
-1061,1021
-1062,1019
-1060,1011
-1060,1009
-1062,1010
-1065,1014
-1070,1011
-1075,1004
-1080,999
-1077,996
-1066,991
-1062,992
-1055,991
-1048,993
-1037,996
-1031,1001
-1024,1008
-1019,1016
-1017,1022
-1017,1027
-1015,1033
-1016,1036
-1026,1046
-1033,1039
-1028,1036
-1029,1033
-1035,1036
-1040,1034
-1043,1037
-1045,1043
-1041,1048
-1037,1053
-1035,1057
-1031,1062
-1026,1066
-1022,1066
-1016,1066
-1010,1063
-1008,1060
-1009,1057
-1008,1051
-1010,1051
-1013,1056
-1015,1055
-1020,1053
-1025,1048
-1013,1036
-1006,1036
-996,1036
-990,1038
-979,1045
-975,1051
-972,1056
-970,1062
-969,1069
-970,1074
-959,1083
-960,1087
-974,1082
-980,1075
-977,1072
-979,1070
-984,1071
-986,1071
-991,1074
-992,1080
-991,1085
-987,1090
-968,1100
-960,1100
-954,1094
-955,1082
-947,1080
-941,1079
-936,1080
-930,1086
-926,1090
-922,1099
-917,1104
-916,1109
-922,1113
-923,1118
-920,1121
-965,1171
-970,1174
-972,1179
-970,1185
-965,1191
-956,1196
-942,1201
-929,1211
-925,1208
-920,1206
-920,1200
-924,1193
-945,1179
-958,1172
-965,1171
-920,1121
-915,1121
-911,1118
-908,1118
-897,1126
-884,1138
-881,1142
-882,1148
-882,1149
-881,1150
-879,1149
-877,1149
-864,1161
-851,1171
-842,1178
-827,1189
-815,1195
-797,1200
-794,1201
-790,1201
-790,1203
-790,1206
-790,1208
-787,1208
-785,1207
-784,1205
-783,1201
-781,1200
-776,1197
-774,1196
-772,1195
-769,1195
-767,1195
-765,1193
-767,1191
-770,1189
-776,1185
-781,1183
-783,1183
-783,1181
-781,1180
-777,1179
-767,1176
-761,1176
-756,1176
-747,1178
-740,1182
-734,1186
-729,1193
-723,1201
-720,1208
-718,1211
-718,1215
-717,1216
-731,1230
-734,1228
-734,1226
-736,1225
-736,1224
-736,1223
-733,1221
-731,1220
-733,1218
-734,1217
-742,1221
-743,1221
-743,1224
-744,1225
-747,1231
-747,1233
-747,1236
-743,1239
-730,1246
-720,1255
-716,1257
-715,1259
-714,1261
-711,1261
-707,1263
-702,1265
-698,1265
-694,1263
-691,1261
-689,1260
-689,1258
-690,1257
-691,1256
-693,1256
-695,1258
-700,1261
-700,1260
-702,1258
-711,1247
-717,1242
-723,1236
-731,1230
-716,1217
-715,1217
-714,1217
-712,1216
-709,1217
-706,1220
-702,1222
-702,1225
-702,1229
-702,1231
-700,1235
-698,1235
-693,1236
-682,1236
-672,1237
-663,1241
-657,1246
-650,1253
-646,1261
-643,1266
-642,1271
-642,1274
-645,1276
-649,1278
-653,1283
-655,1287
-655,1290
-656,1292
-657,1292
-662,1286
-663,1285
-665,1283
-669,1285
-669,1285
-669,1286
-666,1289
-665,1291
-664,1292
-663,1295
-662,1298
-660,1302
-660,1304
-662,1309
-662,1311
-660,1311
-658,1311
-656,1311
-653,1315
-644,1327
-635,1335
-630,1339
-626,1346
-617,1355
-586,1383
-545,1429
-534,1442
-534,1443
-534,1446
-534,1446
-533,1446
-529,1444
-522,1439
-521,1436
-522,1433
-522,1431
-526,1429
-529,1429
-532,1429
-534,1429
-534,1427
-535,1424
-534,1421
-531,1419
-526,1416
-520,1414
-513,1414
-506,1414
-497,1417
-486,1424
-482,1428
-477,1434
-475,1439
-472,1445
-469,1456
-468,1461
-465,1465
-474,1476
-479,1472
-485,1469
-485,1466
-485,1461
-489,1460
-495,1461
-499,1466
-499,1474
-475,1495
-470,1496
-465,1496
-461,1490
-461,1484
-463,1480
-466,1482
-468,1482
-474,1476
-465,1465
-463,1465
-456,1465
-450,1465
-442,1467
-435,1472
-430,1477
-426,1483
-423,1489
-421,1496
-421,1500
-421,1506
-423,1509
-424,1511
-425,1513
-429,1513
-431,1513
-436,1511
-437,1511
-439,1508
-441,1508
-443,1509
-443,1511
-442,1514
-441,1517
-441,1520
-443,1522
-443,1524
-441,1526
-440,1526
-439,1526
-438,1523
-436,1521
-432,1521
-429,1521
-425,1522
-420,1525
-394,1550
-383,1562
-378,1566
-365,1575
-351,1583
-342,1587
-331,1588
-323,1587
-312,1585
-303,1581
-295,1575
-281,1561
-274,1553
-266,1548
-257,1545
-247,1544
-237,1544
-236,1547
-227,1547
-227,1546
-221,1546
-210,1543
-201,1536
-200,1528
-199,1524
-192,1524
-192,1510
-196,1510
-196,1506
-233,1505
-263,1505
-264,1517
-266,1519
-271,1520
-273,1520
-275,1518
-273,1499
-273,1494
-270,1486
-268,1481
-264,1475
-257,1467
-245,1455
-238,1449
-228,1443
-218,1438
-216,1448
-224,1451
-232,1460
-248,1477
-250,1481
-250,1485
-250,1488
-248,1491
-244,1492
-225,1492
-208,1493
-203,1492
-200,1490
-198,1487
-196,1478
-195,1467
-195,1460
-196,1454
-197,1451
-200,1448
-204,1445
-208,1445
-211,1446
-214,1437
-207,1435
-203,1434
-197,1434
-190,1432
-186,1428
-174,1414
-169,1410
-162,1407
-155,1404
-150,1404
-146,1405
-144,1408
-138,1419
-149,1424
-151,1420
-155,1418
-158,1417
-160,1418
-167,1423
-172,1428
-178,1439
-180,1446
-181,1458
-181,1468
-181,1470
-179,1473
-175,1475
-169,1477
-161,1476
-158,1475
-155,1474
-152,1470
-144,1438
-144,1433
-145,1429
-135,1424
-133,1427
-132,1433
-131,1437
-131,1441
-140,1476
-142,1481
-145,1485
-152,1488
-158,1490
-163,1490
-178,1490
-182,1490
-186,1493
-188,1496
-189,1499
-189,1509
-190,1510
-190,1524
-185,1524
-185,1534
-188,1542
-191,1547
-196,1551
-201,1553
-207,1556
-211,1557
-211,1561
-206,1560
-186,1556
-179,1554
-167,1547
-155,1537
-149,1530
-140,1524
-116,1510
-100,1501
-91,1495
-52,1448
-51,1444
-51,1440
-52,1435
-52,1430
-55,1429
-57,1430
-66,1447
-106,1425
-93,1404
-93,1403
-81,1361
-78,1346
-78,1343
-78,1337
-84,1291
-84,1290
-84,1288
-78,1272
-67,1255
-60,1246
-45,1230
-16,1257
-16,1258
-16,1259
-28,1296
-28,1299
-24,1326
-19,1335
-16,1335
-16,1335
-4,1328
-5,1326
9,1316
17,1307
23,1300
33,1281
33,1275
29,1259
14,1229
12,1226
5,1222
-3,1222
-19,1207
-21,1202
-21,1198
-19,1189
-11,1194
-11,1200
-9,1204
-4,1206
3,1207
13,1211
23,1220
27,1226
34,1241
39,1250
42,1254
47,1254
50,1252
59,1237
60,1229
59,1224
51,1213
39,1200
27,1191
17,1186
7,1183
0,1183
-8,1189
-15,1184
-3,1173
4,1163
13,1146
19,1128
24,1113
28,1111
35,1111
35,1130
37,1133
44,1134
42,1143
38,1142
34,1143
27,1148
22,1157
20,1163
22,1168
26,1174
42,1185
53,1192
66,1209
70,1211
73,1212
77,1212
80,1209
88,1198
91,1191
94,1181
95,1171
95,1165
92,1161
89,1156
83,1153
76,1151
68,1150
47,1146
49,1136
60,1136
62,1134
66,1118
68,1107
70,1105
79,1104
90,1101
101,1093
108,1089
113,1086
117,1084
121,1083
122,1096
117,1097
114,1099
109,1105
100,1111
89,1115
83,1117
80,1120
79,1126
79,1133
81,1136
86,1140
94,1142
125,1142
132,1141
138,1137
143,1132
146,1127
146,1121
146,1114
144,1108
140,1101
136,1097
131,1096
127,1096
127,1083
132,1083
138,1085
142,1087
147,1092
152,1097
157,1103
159,1110
160,1118
160,1127
158,1135
154,1141
148,1148
140,1153
126,1157
119,1160
115,1164
113,1168
112,1181
109,1192
106,1202
99,1214
84,1234
71,1251
53,1281
40,1307
30,1321
19,1331
7,1339
3,1339
0,1337
-1,1333
-3,1330
-15,1337
-13,1340
-1,1333
0,1335
-12,1342
-12,1343
-16,1346
-18,1347
-30,1393
-31,1398
-32,1401
-31,1404
-30,1408
-28,1411
-28,1414
-28,1419
-30,1423
-32,1429
-33,1430
-32,1432
-31,1433
-30,1432
-15,1411
-12,1408
-8,1404
39,1362
51,1346
67,1326
72,1316
79,1302
85,1292
92,1284
108,1266
110,1263
114,1258
116,1255
123,1244
159,1188
173,1166
191,1139
198,1132
200,1123
206,1092
207,1091
205,1090
139,1053
137,1052
135,1052
126,1051
111,1053
99,1056
91,1059
87,1061
85,1061
80,1068
76,1072
65,1076
49,1080
27,1085
15,1085
1,1086
-4,1086
-6,1087
-8,1089
-9,1092
-11,1092
-14,1092
-15,1093
-15,1096
-9,1098
-15,1116
-22,1136
-28,1146
-35,1153
-43,1158
-53,1160
-58,1150
-45,1149
-36,1141
-25,1094
-20,1095
-20,1093
-20,1091
-20,1091
-22,1090
-25,1089
-25,1088
-22,1073
-22,1071
-21,1066
-20,1060
-20,1052
-22,1049
-26,1041
-27,1041
-29,1037
-35,1036
-37,1035
-40,1036
-47,1036
-49,1037
-54,1038
-58,1039
-63,1041
-69,1041
-73,1042
-81,1041
-82,1039
-83,1036
-85,1036
-116,1025
-125,1024
-142,1023
-146,1023
-148,1024
-150,1025
-156,1030
-160,1032
-163,1036
-165,1038
-170,1041
-175,1042
-176,1042
-180,1042
-180,1046
-181,1047
-181,1051
-188,1053
-191,1051
-192,1051
-196,1051
-203,1053
-206,1053
-217,1055
-226,1054
-232,1053
-238,1053
-247,1051
-258,1051
-264,1051
-284,1046
-293,1041
-307,1031
-318,1022
-325,1015
-330,1011
-338,1008
-340,1007
-342,1008
-347,1007
-348,1006
-349,1005
-350,1003
-352,1002
-354,1001
-355,1002
-357,1002
-361,1002
-363,1001
-366,1001
-368,1001
-370,1001
-370,996
-370,996
-370,994
-372,994
-372,996
-371,996
-371,1001
-372,1001
-375,1001
-377,1001
-380,1000
-380,1001
-380,1002
-383,1001
-384,1001
-389,1001
-393,1000
-396,1000
-405,1000
-408,1001
-415,1002
-425,1005
-440,1008
-448,1010
-460,1010
-469,1009
-480,1008
-493,1007
-507,1006
-519,1006
-528,1006
-534,1005
-537,1005
-550,999
-557,999
-566,996
-583,990
-590,986
-596,984
-602,981
-604,980
-606,979
-629,960
-629,957
-629,955
-631,953
-628,947
-626,949
-624,946
-631,941
-631,941
-635,939
-635,940
-638,939
-639,941
-635,943
-638,946
-641,946
-644,946
-646,945
-647,946
-649,945
-650,944
-648,939
-647,935
-645,813
-640,813
-636,822
-631,828
-631,831
-631,833
-623,846
-611,859
-599,869
-585,880
-573,888
-559,896
-551,900
-539,902
-526,904
-517,905
-509,907
-507,908
-505,911
-502,912
-501,911
-500,910
-493,912
-492,914
-490,916
-487,919
-485,918
-485,916
-482,918
-487,931
-485,932
-480,918
-478,919
-480,928
-463,935
-460,929
-460,936
-454,938
-447,938
-447,934
-453,934
-453,933
-437,933
-437,949
-421,952
-421,950
-434,948
-434,941
-420,941
-420,940
-434,940
-434,934
-421,934
-421,931
-418,933
-406,898
-406,897
-406,893
-395,897
-397,901
-399,900
-400,904
-396,905
-393,898
-388,900
-391,910
-390,910
-391,914
-386,915
-385,913
-370,917
-372,926
-393,933
-391,936
-376,931
-375,934
-391,939
-392,942
-340,959
-225,995
-213,999
-155,970
-84,934
-85,931
-93,934
-99,923
-95,920
-91,924
-89,925
-82,922
-80,923
-69,925
-69,927
-1,894
0,893
0,891
0,891
-96,801
-148,754
-220,686
-220,685
-223,685
-333,689
-417,693
-420,693
-423,694
-577,782
-630,812
-634,802
-640,785
-641,775
-642,765
-640,713
-631,713
-629,713
-626,712
-564,676
-451,612
-362,561
-241,557
-118,553
-110,554
-105,555
-104,556
-43,614
66,716
118,764
120,765
121,765
146,738
147,735
147,734
147,733
97,671
61,626
111,581
195,675
265,751
267,1847
258,1854
257,1856
255,1859
254,1862
252,1864
249,1866
246,1868
215,1832
217,1830
219,1826
220,1820
221,1807
219,1804
217,1802
212,1799
205,1796
180,1790
121,1771
120,1770
111,1773
111,1774
-149,1774
-166,1740
-190,1714
-221,1716
-241,1728
-230,1775
-2415,1778
-2416,1776
-2410,1770
-2419,1761
-2426,1767
-2462,1735
-2459,1731
-2458,1732
-2453,1729
-2469,1715
-2471,1718
-2470,1719
-2474,1723
-2480,1719
-2491,1731
-2515,1715
-2516,1703
-2530,1688
-2514,1672
-2521,1667
-2534,1683
-2557,1660
-2563,1656
-2577,1646
-2588,1639
-2582,1631
-2577,1634
-2571,1626
-2586,1616
-2592,1622
-2588,1626
-2595,1634
-2597,1631
-2601,1628
-2601,1624
-2599,1621
-2640,1596
-2644,1600
-2648,1597
-2644,1593
-2644,1591
-2648,1589
-2654,1582
-2654,1581
-2655,1577
-2658,1576
-2660,1578
-2674,1567
-2676,1567
-2680,1565
-2679,1562
-2687,1556
-2689,1556
-2691,1552
-2696,1549
-2700,1540
-2699,1534
-2694,1538
-2689,1531
-2700,1521
-2700,1521
-2703,1523
-2707,1533
-2736,1520
-2740,1517
-2736,1507
-2732,1508
-2729,1500
-2743,1494
-2746,1502
-2742,1505
-2746,1515
-2748,1515
-2751,1516
-2757,1516
-2811,1502
-2824,1501
-2835,1503
-2850,1509
-2871,1520
-2875,1522
-2876,1524
-2880,1533
-2880,1535
-2880,1550
-2881,1550
-2884,1551
-2885,1553
-2885,1557
-2890,1557
-2890,1603
-2885,1603
-2887,1627
-2885,1633
-2880,1654
-2866,1702
-2865,1709
-2865,1730
-2865,1733
-2861,1744
-2864,1747
-2886,1755
-2891,1744
-2898,1746
-2894,1757
-2899,1759
-2902,1750
-2907,1750
-2905,1760
-2916,1763
-2927,1726
-2937,1692
-2935,1692
-2938,1681
-2941,1682
-2952,1648
-2968,1633
-2977,1633
-2979,1633
-2999,1637
-3053,1677
-3090,1749
-3246,1750
-3238,1745
-3230,1742
-3218,1738
-3209,1735
-3203,1731
-3199,1728
-3197,1722
-3193,1711
-3194,1700
-3203,1673
-3210,1654
-3199,1647
-3199,1644
-3212,1652
-3220,1643
-3229,1633
-3239,1629
-3234,1614
-3225,1616
-3225,1613
-3235,1611
-3240,1629
-3256,1623
-3271,1619
-3286,1616
-3300,1615
-3298,1600
-3296,1600
-3296,1598
-3301,1598
-3301,1599
-3298,1600
-3301,1613
-3314,1610
-3326,1608
-3337,1607
-3345,1607
-3353,1608
-3353,1599
-3350,1599
-3352,1590
-3354,1590
-3357,1572
-3343,1571
-3343,1572
-3334,1572
-3334,1568
-3271,1561
-3271,1563
-3258,1562
-3259,1559
-3215,1553
-3215,1557
-3201,1555
-3204,1546
-3234,1551
-3235,1541
-3229,1540
-3229,1531
-3241,1532
-3239,1551
-3292,1558
-3357,1567
-3359,1557
-3352,1556
-3353,1546
-3364,1548
-3358,1591
-3363,1591
-3362,1598
-3358,1597
-3357,1609
-3370,1611
-3380,1612
-3409,1618
-3424,1622
-3430,1623
-3430,1607
-3429,1606
-3430,1595
-3434,1595
-3437,1566
-3435,1566
-3436,1557
-3498,1566
-3498,1574
-3441,1566
-3435,1623
-3453,1626
-3471,1633
-3480,1636
-3491,1645
-3509,1658
-3525,1669
-3533,1676
-3545,1681
-3549,1683
-3559,1685
-3575,1689
-3582,1692
-3588,1697
-3595,1707
-3596,1715
-3596,1722
-3594,1733
-3584,1749
-3804,1750
-3806,496
-3767,476
-3756,472
-3718,467
-3694,494
-3751,521
-3749,530
-3740,526
-3742,521
-3694,499
-3693,504
-3684,500
-3687,492
-3691,491
-3713,466
-3679,457
-3643,437
-3622,461
-3613,452
-3617,448
-3622,452
-3638,435
-3629,429
-3587,394
-3561,399
-3559,401
-3550,394
-3555,389
-3560,394
-3583,389
-3572,371
-3570,360
-3572,351
-3577,344
-3621,300
-3613,291
-3604,300
-3600,297
-3612,285
-3624,297
-3718,201
-3731,194
-3739,192
-3733,165
-3700,131
-3651,179
-3654,181
-3649,185
-3644,180
-3752,75
-3757,80
-3744,94
-3741,92
-3703,129
-3737,163
-3743,191
-3753,190
-3770,180
-3783,175
-3797,174
-3812,176
-3819,179
-3822,181
-3830,182
-3831,170
-3834,170
-3834,182
-3860,179
-3862,177
-3865,175
-3867,175
-3864,171
-3867,167
-3866,165
-3873,159
-3878,164
-3887,155
-3881,150
-3888,145
-3898,155
-3900,151
-3907,140
-3900,133
-3906,126
-3911,131
-3916,126
-3911,121
-3919,114
-3923,118
-3930,114
-3925,108
-3935,100
-3945,109
-3957,102
-3960,99
-3971,80
-3985,61
-3990,56
-4007,38
-4000,32
-3998,36
-3995,34
-4000,28
-4009,36
-4013,31
-4007,25
-4009,22
-4015,28
-4027,17
-4018,7
-4015,10
-4009,2
-4011,0
-3955,-58
-3896,-2
-3899,1
-3896,3
-3885,-8
-3883,-5
-3879,-9
-3887,-17
-3890,-13
-3888,-11
-3895,-4
-3953,-59
-3945,-67
-3934,-57
-3931,-59
-3957,-83
-3959,-80
-3948,-69
-4030,14
-4055,-11
-4061,-68
-4067,-95
-4080,-134
-4104,-176
-4120,-197
-4224,-252
-4248,-256
-4261,-253
-4280,-257
-4286,-263
-4324,-272
-4349,-277
-4353,-277
-4355,-274
-4357,-271
-4366,-234
-4368,-232
-4371,-231
-4381,-233
-4381,-232
-4393,-234
-4369,-339
-4313,-326
-4310,-327
-4257,-314
-4256,-316
-4310,-329
-4310,-334
-4308,-334
-4307,-336
-4294,-333
-4294,-334
-4331,-344
-4331,-342
-4317,-339
-4317,-337
-4315,-336
-4316,-331
-4370,-344
-4423,-354
-4422,-358
-4418,-358
-4418,-359
-4406,-358
-4406,-359
-4443,-365
-4443,-364
-4430,-362
-4430,-359
-4427,-359
-4429,-354
-4481,-363
-4481,-361
-4430,-352
-4430,-344
-4425,-343
-4424,-349
-4373,-339
-4393,-249
-4397,-235
-4408,-238
-4408,-241
-4508,-263
-4510,-264
-4510,-268
-4512,-270
-4537,-271
-4550,-287
-4555,-302
-4559,-316
-4559,-331
-4558,-545
-4202,-540
-4031,-578
-4015,-612
-4004,-615
-3934,-616
-3901,-601
-3779,-577
-3851,-472
-3855,-473
-3870,-492
-3872,-489
-3863,-477
-3892,-489
-3895,-484
-3814,-453
-3812,-457
-3835,-466
-3837,-484
-3774,-575
